"시도별","시점","주요 업종별","항목",데이터
"충청남도","2018","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",22506
"충청남도","2018","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",10559
"충청남도","2018","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",94899
"충청남도","2018","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",20814
"충청남도","2018","치킨전문점","사업체수 (개)",1234
"충청남도","2018","치킨전문점","종사자수 (명)",2903
"충청남도","2018","치킨전문점","매출액 (백만원)",188719
"충청남도","2018","치킨전문점","영업비용 (백만원)",157763
"충청남도","2018","치킨전문점","인건비 (백만원)",11963
"충청남도","2018","치킨전문점","임차료 (백만원)",10056
"충청남도","2018","치킨전문점","기타영업비용 (백만원)",135744
"충청남도","2018","치킨전문점","연간급여액 (백만원)",10604
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",629
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",1909
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",98204
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",85345
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",12991
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",8173
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",64181
"충청남도","2018","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",12124
"충청남도","2018","생맥주 및 기타 주점업","사업체수 (개)",514
"충청남도","2018","생맥주 및 기타 주점업","종사자수 (명)",1383
"충청남도","2018","생맥주 및 기타 주점업","매출액 (백만원)",78019
"충청남도","2018","생맥주 및 기타 주점업","영업비용 (백만원)",67275
"충청남도","2018","생맥주 및 기타 주점업","인건비 (백만원)",9300
"충청남도","2018","생맥주 및 기타 주점업","임차료 (백만원)",8140
"충청남도","2018","생맥주 및 기타 주점업","기타영업비용 (백만원)",49835
"충청남도","2018","생맥주 및 기타 주점업","연간급여액 (백만원)",8486
"충청남도","2018","커피 및 기타 비알코올 음료점업","사업체수 (개)",633
"충청남도","2018","커피 및 기타 비알코올 음료점업","종사자수 (명)",2291
"충청남도","2018","커피 및 기타 비알코올 음료점업","매출액 (백만원)",106865
"충청남도","2018","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",95275
"충청남도","2018","커피 및 기타 비알코올 음료점업","인건비 (백만원)",19247
"충청남도","2018","커피 및 기타 비알코올 음료점업","임차료 (백만원)",11698
"충청남도","2018","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",64330
"충청남도","2018","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",18041
"충청남도","2018","자동차 전문 수리업","사업체수 (개)",317
"충청남도","2018","자동차 전문 수리업","종사자수 (명)",1296
"충청남도","2018","자동차 전문 수리업","매출액 (백만원)",154745
"충청남도","2018","자동차 전문 수리업","영업비용 (백만원)",138515
"충청남도","2018","자동차 전문 수리업","인건비 (백만원)",36792
"충청남도","2018","자동차 전문 수리업","임차료 (백만원)",3269
"충청남도","2018","자동차 전문 수리업","기타영업비용 (백만원)",98454
"충청남도","2018","자동차 전문 수리업","연간급여액 (백만원)",29311
"충청남도","2018","두발 미용업","사업체수 (개)",90
"충청남도","2018","두발 미용업","종사자수 (명)",353
"충청남도","2018","두발 미용업","매출액 (백만원)",15616
"충청남도","2018","두발 미용업","영업비용 (백만원)",13282
"충청남도","2018","두발 미용업","인건비 (백만원)",4152
"충청남도","2018","두발 미용업","임차료 (백만원)",1501
"충청남도","2018","두발 미용업","기타영업비용 (백만원)",7629
"충청남도","2018","두발 미용업","연간급여액 (백만원)",3511
"충청남도","2018","가정용 세탁업","사업체수 (개)",189
"충청남도","2018","가정용 세탁업","종사자수 (명)",357
"충청남도","2018","가정용 세탁업","매출액 (백만원)",18682
"충청남도","2018","가정용 세탁업","영업비용 (백만원)",16017
"충청남도","2018","가정용 세탁업","인건비 (백만원)",2957
"충청남도","2018","가정용 세탁업","임차료 (백만원)",1481
"충청남도","2018","가정용 세탁업","기타영업비용 (백만원)",11579
"충청남도","2018","가정용 세탁업","연간급여액 (백만원)",2523
"충청남도","2018","기타 프랜차이즈","사업체수 (개)",943
"충청남도","2018","기타 프랜차이즈","종사자수 (명)",3296
"충청남도","2018","기타 프랜차이즈","매출액 (백만원)",324785
"충청남도","2018","기타 프랜차이즈","영업비용 (백만원)",289378
"충청남도","2018","기타 프랜차이즈","인건비 (백만원)",46824
"충청남도","2018","기타 프랜차이즈","임차료 (백만원)",17763
"충청남도","2018","기타 프랜차이즈","기타영업비용 (백만원)",224791
"충청남도","2018","기타 프랜차이즈","연간급여액 (백만원)",39333
"충청남도","2019","체인화 편의점","사업체수 (개)",2136
"충청남도","2019","체인화 편의점","종사자수 (명)",8279
"충청남도","2019","체인화 편의점","매출액 (백만원)",1109367
"충청남도","2019","체인화 편의점","영업비용 (백만원)",1033756
"충청남도","2019","체인화 편의점","매출원가 (백만원)",771810
"충청남도","2019","체인화 편의점","인건비 (백만원)",73296
"충청남도","2019","체인화 편의점","임차료 (백만원)",29820
"충청남도","2019","체인화 편의점","기타영업비용 (백만원)",158829
"충청남도","2019","체인화 편의점","연간급여액 (백만원)",69287
"충청남도","2019","문구용품 및 회화용품 소매업","사업체수 (개)",78
"충청남도","2019","문구용품 및 회화용품 소매업","종사자수 (명)",198
"충청남도","2019","문구용품 및 회화용품 소매업","매출액 (백만원)",35481
"충청남도","2019","문구용품 및 회화용품 소매업","영업비용 (백만원)",31493
"충청남도","2019","문구용품 및 회화용품 소매업","매출원가 (백만원)",25182
"충청남도","2019","문구용품 및 회화용품 소매업","인건비 (백만원)",2348
"충청남도","2019","문구용품 및 회화용품 소매업","임차료 (백만원)",1084
"충청남도","2019","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",2879
"충청남도","2019","문구용품 및 회화용품 소매업","연간급여액 (백만원)",2074
"충청남도","2019","의약품 및 의료용품 소매업","사업체수 (개)",93
"충청남도","2019","의약품 및 의료용품 소매업","종사자수 (명)",350
"충청남도","2019","의약품 및 의료용품 소매업","매출액 (백만원)",94444
"충청남도","2019","의약품 및 의료용품 소매업","영업비용 (백만원)",87433
"충청남도","2019","의약품 및 의료용품 소매업","매출원가 (백만원)",68370
"충청남도","2019","의약품 및 의료용품 소매업","인건비 (백만원)",8361
"충청남도","2019","의약품 및 의료용품 소매업","임차료 (백만원)",3430
"충청남도","2019","의약품 및 의료용품 소매업","기타영업비용 (백만원)",7272
"충청남도","2019","의약품 및 의료용품 소매업","연간급여액 (백만원)",8053
"충청남도","2019","안경 및 렌즈 소매업","사업체수 (개)",127
"충청남도","2019","안경 및 렌즈 소매업","종사자수 (명)",364
"충청남도","2019","안경 및 렌즈 소매업","매출액 (백만원)",44251
"충청남도","2019","안경 및 렌즈 소매업","영업비용 (백만원)",38035
"충청남도","2019","안경 및 렌즈 소매업","매출원가 (백만원)",21890
"충청남도","2019","안경 및 렌즈 소매업","인건비 (백만원)",6728
"충청남도","2019","안경 및 렌즈 소매업","임차료 (백만원)",3996
"충청남도","2019","안경 및 렌즈 소매업","기타영업비용 (백만원)",5421
"충청남도","2019","안경 및 렌즈 소매업","연간급여액 (백만원)",6432
"충청남도","2019","한식 음식점업","사업체수 (개)",1501
"충청남도","2019","한식 음식점업","종사자수 (명)",5477
"충청남도","2019","한식 음식점업","매출액 (백만원)",381394
"충청남도","2019","한식 음식점업","영업비용 (백만원)",328792
"충청남도","2019","한식 음식점업","매출원가 (백만원)",190432
"충청남도","2019","한식 음식점업","인건비 (백만원)",63444
"충청남도","2019","한식 음식점업","임차료 (백만원)",30172
"충청남도","2019","한식 음식점업","기타영업비용 (백만원)",44743
"충청남도","2019","한식 음식점업","연간급여액 (백만원)",62231
"충청남도","2019","외국식 음식점업","사업체수 (개)",295
"충청남도","2019","외국식 음식점업","종사자수 (명)",1374
"충청남도","2019","외국식 음식점업","매출액 (백만원)",107771
"충청남도","2019","외국식 음식점업","영업비용 (백만원)",94433
"충청남도","2019","외국식 음식점업","매출원가 (백만원)",48854
"충청남도","2019","외국식 음식점업","인건비 (백만원)",21606
"충청남도","2019","외국식 음식점업","임차료 (백만원)",8914
"충청남도","2019","외국식 음식점업","기타영업비용 (백만원)",15060
"충청남도","2019","외국식 음식점업","연간급여액 (백만원)",21136
"충청남도","2019","제과점업","사업체수 (개)",332
"충청남도","2019","제과점업","종사자수 (명)",1397
"충청남도","2019","제과점업","매출액 (백만원)",126213
"충청남도","2019","제과점업","영업비용 (백만원)",112772
"충청남도","2019","제과점업","매출원가 (백만원)",76936
"충청남도","2019","제과점업","인건비 (백만원)",16907
"충청남도","2019","제과점업","임차료 (백만원)",7597
"충청남도","2019","제과점업","기타영업비용 (백만원)",11332
"충청남도","2019","제과점업","연간급여액 (백만원)",16316
"충청남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",597
"충청남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",2619
"충청남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",168402
"충청남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",149095
